agreement_type,id,alt_primary,base_primary,alt_names_json,base_names_json,alt_address,base_address,city,state,alt_confidence,base_confidence
full_agreement,08f44462468547ad035c5351c475defc,GameStop,GameStop,"{""primary"":""GameStop""}","{""primary"":""GameStop""}",28050 Walker Rd S,"28050 Walker Road S, Suite M",Walker,LA,0.9962614185921548,0.77
full_agreement,08f444642579a5720341f6cc7a5371f4,Holiday Inn Express New Orleans Dwtn - Fr Qtr Area,Holiday Inn Express New Orleans Dwtn - Fr Qtr Area,"{""primary"":""Holiday Inn Express New Orleans Dwtn - Fr Qtr Area""}","{""primary"":""Holiday Inn Express New Orleans Dwtn - Fr Qtr Area""}",334 O'Keefe Ave,334 Okeefe Ave,New Orleans,LA,0.9962614185921548,0.77
full_agreement,08f444650b028235031a78e9f7c0be8b,UPS Access Point location,UPS Access Point location,"{""primary"":""UPS Access Point location""}","{""primary"":""UPS Access Point location""}",1116 Louisiana Ave,1116 Louisiana Ave,New Orleans,LA,0.77,0.77
full_agreement,08f444e0a313029803604a29971f1a01,The Clinic at Gardens of Somerset,The Clinic at Gardens of Somerset,"{""primary"":""The Clinic at Gardens of Somerset""}","{""primary"":""The Clinic at Gardens of Somerset""}",336 Lonewa Rd,336 Lonewa Rd,Monroe,LA,0.77,0.77
full_agreement,08f445000040c7690331215c512885a3,U-Haul Moving & Storage of Bel Air,U-Haul Moving & Storage of Bel Air,"{""primary"":""U-Haul Moving & Storage of Bel Air""}","{""primary"":""U-Haul Moving & Storage of Bel Air""}",200 W I65 Service Rd S,200 W i65 Service Rd S,Mobile,AL,0.77,0.77
full_agreement,08f4450031226a49035b3d52268cd10c,SouthernCarlson,SouthernCarlson,"{""primary"":""SouthernCarlson""}","{""primary"":""SouthernCarlson""}",3747 Government Blvd Ste B4,3747 Government Blvd Ste B4,Mobile,AL,0.77,0.77
full_agreement,08f445205c9a4b190323ff314ae6d024,Herrington's The Florist,Herrington's The Florist,"{""primary"":""Herrington's The Florist""}","{""primary"":""Herrington's The Florist""}",719 Douglas Ave,719 Douglas Ave,Brewton,AL,0.9962614185921548,0.77
full_agreement,08f445b4c5a5062e033922d5bb8e7dbb,Subway,Subway,"{""primary"":""Subway""}","{""primary"":""Subway""}",211 State Highway 30 W,211 B Hwy 30 W,New Albany,MS,0.9962614185921548,0.77
full_agreement,08f446b259454ad503533f12dc4d0f9c,Love's RV Hookup,Love's RV Hookup,"{""primary"":""Love's RV Hookup""}","{""primary"":""Love's RV Hookup""}",12577 CR 3101,12577 County Road 3101,Winona,TX,0.77,0.77
full_agreement,08f446b8930a36ee03d41084b648e15f,University Rental,University Rental,"{""primary"":""University Rental""}","{""primary"":""University Rental""}",510 E Main St,510 E Main St,Nacogdoches,TX,0.9895134099616858,0.77
full_agreement,08f446c24248389c03f8f8dbd8576f9f,Viking Sewing Gallery,Viking Sewing Gallery,"{""primary"":""Viking Sewing Gallery""}","{""primary"":""Viking Sewing Gallery""}",25415 Interstate 45,"25415 Interstate 45, Ste D",Spring,TX,0.9962614185921548,0.77
full_agreement,08f446c30484b371035d9d145865aa89,Taco Bell,Taco Bell,"{""primary"":""Taco Bell""}","{""primary"":""Taco Bell""}",10 E Crosstimbers St,10 E Crosstimbers St.,Houston,TX,0.9962614185921548,0.77
full_agreement,08f446ca54655c2d038f996fc1d051a3,Cricket Wireless Authorized Retailer,Cricket Wireless Authorized Retailer,"{""primary"":""Cricket Wireless Authorized Retailer""}","{""primary"":""Cricket Wireless Authorized Retailer""}",2808 Highway 6 S,2808 Highway 6 S,Houston,TX,0.9877528662420382,0.77
full_agreement,08f446ca8ebab52803cf5796bbf96a11,Houston Methodist Emergency Care Center at Kirby,Houston Methodist Emergency Care Center at Kirby,"{""primary"":""Houston Methodist Emergency Care Center at Kirby""}","{""primary"":""Houston Methodist Emergency Care Center at Kirby""}",2615 Southwest Fwy,"2615 SW Frwy, Ste 140",Houston,TX,0.9962614185921548,0.77
full_agreement,08f446cad8a910f203fe01900db1c70a,Visionworks,Visionworks,"{""primary"":""Visionworks""}","{""primary"":""Visionworks""}",13774 Northwest Fwy,13774 Northwest Fwy,Houston,TX,0.9962614185921548,0.77
full_agreement,08f446cae16eb91003201a61f0fc681d,Bacaro Kitchen & Wine Bar,Bacaro Kitchen & Wine Bar,"{""primary"":""Bacaro Kitchen & Wine Bar""}","{""primary"":""Bacaro Kitchen & Wine Bar""}",14021 Memorial Dr,14021 Memorial Dr,Houston,TX,0.9962614185921548,0.77
full_agreement,08f446cb1a34cd33033484314477e3a1,Houston Methodist Emergency Care Center in Sienna Plantation,Houston Methodist Emergency Care Center in Sienna Plantation,"{""primary"":""Houston Methodist Emergency Care Center in Sienna Plantation""}","{""primary"":""Houston Methodist Emergency Care Center in Sienna Plantation""}",8200 Highway 6,8200 Highway 6,Missouri City,TX,0.9962614185921548,0.77
full_agreement,08f446cb626c2d00031ae6ee7a950c05,Houston Methodist Primary Care Group,Houston Methodist Primary Care Group,"{""primary"":""Houston Methodist Primary Care Group""}","{""primary"":""Houston Methodist Primary Care Group""}",4050 FM 762 Rd,4050 FM 762 Rd,Rosenberg,TX,0.77,0.77
full_agreement,08f44a102dd90792034b72e58fb5a851,SuperGreen Solutions North Miami,SuperGreen Solutions North Miami,"{""primary"":""SuperGreen Solutions North Miami""}","{""primary"":""SuperGreen Solutions North Miami""}",1350 NE 125 St Ste 201FC,1350 NE 125th St Ste 201FC,North Miami,FL,0.77,0.77
full_agreement,08f44a1204c4baf203dba4b5cb875298,Domino's Pizza,Domino's Pizza,"{""primary"":""Domino's Pizza""}","{""primary"":""Domino's Pizza""}",11339 W Atlantic Blvd,11339 W Atlantic Blvd,Coral Springs,FL,0.9962614185921548,0.77
full_agreement,08f44a18511700c5039a1e230fdc197c,Smoothie King,Smoothie King,"{""primary"":""Smoothie King""}","{""primary"":""Smoothie King""}",12520 SW 88th St,12520 SW 88th St,Miami,FL,0.9962614185921548,0.77
full_agreement,08f44a818db4e42103db582a467bd62d,ProSource of Vero Beach,ProSource of Vero Beach,"{""primary"":""ProSource of Vero Beach""}","{""primary"":""ProSource of Vero Beach""}",1605 90th Ave,1605 90th Ave,Vero Beach,FL,0.997898979043525,0.77
full_agreement,08f44a90887a4416031ae6f73c3a437c,FedEx Office Print & Ship Center,FedEx Office Print & Ship Center,"{""primary"":""FedEx Office Print & Ship Center""}","{""primary"":""FedEx Office Print & Ship Center""}",1100 N Alafaya Trl,899 N Alafaya Trl,Orlando,FL,0.9523423423423424,0.77
full_agreement,08f44a90ed8301b103f0e4bd500a5e5f,TeamLogic IT,TeamLogic IT,"{""primary"":""TeamLogic IT""}","{""primary"":""TeamLogic IT""}",611 N Wymore Rd,611 N Wymore Rd Ste 221,Winter Park,FL,0.9872500778573653,0.77
full_agreement,08f44abb7594926303625ed86db05aad,Florida Coast Equipment,Florida Coast Equipment,"{""primary"":""Florida Coast Equipment""}","{""primary"":""Florida Coast Equipment""}",3030 Cuyler St,3030 Cuyler St,Mims,FL,0.9962614185921548,0.77
full_agreement,08f44aca6195e07503eba5a3f2c7483f,Save A Lot,Save A Lot,"{""primary"":""Save A Lot""}","{""primary"":""Save A Lot""}",71 S Lee St,71 S Lee St,Labelle,FL,0.9962614185921548,0.77
full_agreement,08f44ad252d00371039400e24b6d840a,Saunders Law Group,Saunders Law Group,"{""primary"":""Saunders Law Group""}","{""primary"":""Saunders Law Group""}",480 S Broadway Ave,480 S Broadway Ave,Bartow,FL,0.9918379237288135,0.77
full_agreement,08f44aeaf2b02cec03fd06b92c412a87,Always Best Care Senior Services,Always Best Care Senior Services,"{""primary"":""Always Best Care Senior Services""}","{""primary"":""Always Best Care Senior Services""}",9002 SE Bridge Rd,9002 SE Bridge Rd Ste 5,Hobe Sound,FL,0.9918379237288135,0.77
full_agreement,08f44aeb866480e903682149449f77ac,Kendra Scott,Kendra Scott,"{""primary"":""Kendra Scott""}","{""primary"":""Kendra Scott""}",3101 PGA Blvd,"Gardens Mall, G-119 Pga Boulevard 3101",Palm Beach Gardens,FL,0.9962614185921548,0.77
full_agreement,08f44c021830026803d17bc7c5fb545d,Campbell Veterinary Hospital,Campbell Veterinary Hospital,"{""primary"":""Campbell Veterinary Hospital""}","{""primary"":""Campbell Veterinary Hospital""}",106 Walmart Dr,102 Walmart Dr,Eatonton,GA,0.9962614185921548,0.77
full_agreement,08f44c12058099550328ef145a684512,Nutrishop Roswell,Nutrishop Roswell,"{""primary"":""Nutrishop Roswell""}","{""primary"":""Nutrishop Roswell""}",1475 Holcomb Bridge Rd,1475 Holcomb Bridge Rd Ste 183,Roswell,GA,0.9962614185921548,0.77
full_agreement,08f44c1219aec130039cd6f8a71b69b4,D1 Training Milton,D1 Training Milton,"{""primary"":""D1 Training Milton""}","{""primary"":""D1 Training Milton""}",12850 Highway 9 N,12850 Highway 9 N Ste 1800,Alpharetta,GA,0.997898979043525,0.77
full_agreement,08f44c122e7b5514035ad2530568b3f1,Shell,Shell,"{""primary"":""Shell""}","{""primary"":""Shell""}",1100 Holcomb Bridge Rd,1100 Holcomb Bridge Rd,Roswell,GA,0.9962614185921548,0.77
full_agreement,08f44c13a8493392035cc23ac8254acf,O'Reilly Auto Parts,O'Reilly Auto Parts,"{""primary"":""O'Reilly Auto Parts""}","{""primary"":""O'Reilly Auto Parts""}",6015 Jimmy Carter Blvd,6015 Jimmy Carter Blvd,Norcross,GA,0.9962614185921548,0.77
full_agreement,08f44c1745cf071b03de2009f1baa5d6,MedLink Lawrenceville,MedLink Lawrenceville,"{""primary"":""MedLink Lawrenceville""}","{""primary"":""MedLink Lawrenceville""}",980 Lawrenceville Hwy,980 Lawrenceville Hwy,Lawrenceville,GA,0.77,0.77
full_agreement,08f44c1a5359d91c033fc9cfe2e6188a,South Cobb Storage,South Cobb Storage,"{""primary"":""South Cobb Storage""}","{""primary"":""South Cobb Storage""}",5439 Old Floyd Rd SW,5439 Old Floyd Rd SW,Mableton,GA,0.9918379237288135,0.77
full_agreement,08f44c2011985b0e030204dcf297b66d,Waynesboro Chrysler Dodge Jeep Ram,Waynesboro Chrysler Dodge Jeep Ram,"{""primary"":""Waynesboro Chrysler Dodge Jeep Ram""}","{""primary"":""Waynesboro Chrysler Dodge Jeep Ram""}",480 US Highway 25 N,480 US Highway 25 N,Waynesboro,GA,0.997898979043525,0.77
full_agreement,08f44cc2ed92b4ad037ec09a5c0f7c76,Superior Cleaning,Superior Cleaning,"{""primary"":""Superior Cleaning""}","{""primary"":""Superior Cleaning""}",305 Cedar Ln,305 S Cedar Lane,Fort Oglethorpe,GA,0.9828411287205256,0.77
full_agreement,08f44ccc361204260313a24e1cbbc38d,Joe Baker: Allstate Insurance,Joe Baker: Allstate Insurance,"{""primary"":""Joe Baker: Allstate Insurance""}","{""primary"":""Joe Baker: Allstate Insurance""}",5205 Stilesboro Rd NW,5205 Stilesboro Rd NW Ste 220,Kennesaw,GA,0.9918379237288135,0.77
full_agreement,08f44d070a20622d0317f7856d1512a3,The Best Nail Bar,The Best Nail Bar,"{""primary"":""The Best Nail Bar""}","{""primary"":""The Best Nail Bar""}",595 King St,595 King St Ste 128,Charleston,SC,0.9962614185921548,0.77
full_agreement,08f44d84a989b2e803c03a9c9954a385,5.11 Tactical,5.11 Tactical,"{""primary"":""5.11 Tactical""}","{""primary"":""5.11 Tactical""}",9813 South Blvd,9813 South Blvd Ste 105,Charlotte,NC,0.9962614185921548,0.77
full_agreement,08f44d86abca4440035e9ac8397351e1,Sam's Xpress Car Wash,Sam's Xpress Car Wash,"{""primary"":""Sam's Xpress Car Wash""}","{""primary"":""Sam's Xpress Car Wash""}",7169 Highway 73,7169 N NC hwy 73,Denver,NC,0.9962614185921548,0.77
full_agreement,08f44daac96d883203367a8327d19596,U-Haul Neighborhood Dealer,U-Haul Neighborhood Dealer,"{""primary"":""U-Haul Neighborhood Dealer""}","{""primary"":""U-Haul Neighborhood Dealer""}",2881 N Cannon Blvd,2881 N Cannon Blvd Ste C,Kannapolis,NC,0.77,0.77
full_agreement,08f44daae63321620307c94e98909312,Promise Insurance Agency,Promise Insurance Agency,"{""primary"":""Promise Insurance Agency""}","{""primary"":""Promise Insurance Agency""}",481 Concord Pkwy N,481 Concord Pkwy N,Concord,NC,0.77,0.77
full_agreement,08f44e06aa0b5a4a03caf2e60bd69a4a,Terminix,Terminix,"{""primary"":""Terminix""}","{""primary"":""Terminix""}",334 S Collier St,334 S Collier St,Bainbridge,GA,0.77,0.77
full_agreement,08f44e2a1a8968ca03eecf08077d1c6e,Dolphin Pumps,Dolphin Pumps,"{""primary"":""Dolphin Pumps""}","{""primary"":""Dolphin Pumps""}",2279 Industrial Park Dr,2279 Industrial Park Dr,Cairo,GA,0.9877528662420382,0.77
full_agreement,08f44e37039615310322ab3480bdd8e9,Shell,Shell,"{""primary"":""Shell""}","{""primary"":""Shell""}",423 Roundtree Dr SW,423 Roundtree Dr SW,Dawson,GA,0.9962614185921548,0.77
full_agreement,08f44e554128900503a7df0284a7d549,LuLu's Bar & Resto,LuLu's Bar & Resto,"{""primary"":""LuLu's Bar & Resto""}","{""primary"":""LuLu's Bar & Resto""}",9902 S Thomas Dr,9902 S Thomas Dr,Panama City Beach,FL,0.9792361111111111,0.77
full_agreement,08f44e5a4a781c1e03baeb3101f89e1e,Dillard's,Dillard's,"{""primary"":""Dillard's""}","{""primary"":""Dillard's""}",300 Mary Esther Blvd,"300 Mary Esther Blvd #119",Mary Esther,FL,0.9962614185921548,0.77
full_agreement,08f44e825631310e03836b9075419186,Birmingham Dentures and Implants,Birmingham Dentures and Implants,"{""primary"":""Birmingham Dentures and Implants""}","{""primary"":""Birmingham Dentures and Implants""}",313 Aaron Dr,313 Aaron Dr,Birmingham,AL,0.997898979043525,0.77
full_agreement,08f44e83400ab39b03d8b9e9a201afc9,The Abbey at Regent's Walk,The Abbey at Regent's Walk,"{""primary"":""The Abbey at Regent's Walk""}","{""primary"":""The Abbey at Regent's Walk""}",726 Raleigh Ct,726 Raleigh Ct,Homewood,AL,0.9918379237288135,0.77
full_agreement,08f44e8346794333033a01eb53999680,Jeremiah's Italian Ice,Jeremiah's Italian Ice,"{""primary"":""Jeremiah's Italian Ice""}","{""primary"":""Jeremiah's Italian Ice""}",790 Montgomery Hwy,790 Montgomery Highway Ste 106,Vestavia Hills,AL,0.9962614185921548,0.77
full_agreement,08f44e9d8278419b0363e49276cd2582,Highland Memorial Gardens,Highland Memorial Gardens,"{""primary"":""Highland Memorial Gardens""}","{""primary"":""Highland Memorial Gardens""}",3115 18th Ave N,3115 18th Ave N,Bessemer,AL,0.9962614185921548,0.77
